id,longest path,total edge,rate,total vertex
5564,11,12,0.916666667,12
5565,20,32,0.625,30
5566,10,23,0.434782609,21
5567,11,23,0.47826087,21
5568,11,21,0.523809524,21
5569,11,21,0.523809524,21
5570,11,21,0.523809524,21
5571,17,33,0.515151515,30
5572,11,25,0.44,21
5573,11,25,0.44,21
5574,11,21,0.523809524,21
5575,11,21,0.523809524,21
5576,14,24,0.583333333,24
5577,20,30,0.666666667,30
5578,11,21,0.523809524,21
5579,11,21,0.523809524,21
5580,11,15,0.733333333,15
5581,11,25,0.44,21
5582,10,23,0.434782609,21
5583,11,21,0.523809524,21
5584,11,20,0.55,18
5585,17,31,0.548387097,30
5586,11,21,0.523809524,21
5587,11,12,0.916666667,12
5588,11,21,0.523809524,21
5589,11,24,0.458333333,21
5590,11,21,0.523809524,21
5591,10,15,0.666666667,15
5592,11,21,0.523809524,21
5593,11,29,0.379310345,27
5594,11,21,0.523809524,21
5595,11,21,0.523809524,21
5596,11,21,0.523809524,21
5597,10,12,0.833333333,12
5598,11,21,0.523809524,21
5599,11,21,0.523809524,21
5600,11,23,0.47826087,21
5601,11,21,0.523809524,21
5602,10,20,0.5,18
5603,11,21,0.523809524,21
5604,8,15,0.533333333,12
5605,10,24,0.416666667,21
5606,11,19,0.578947368,18
5607,11,21,0.523809524,21
5608,11,21,0.523809524,21
5609,11,21,0.523809524,21
5610,11,21,0.523809524,21
5611,11,21,0.523809524,21
5612,11,25,0.44,21
5613,11,15,0.733333333,15
5614,11,21,0.523809524,21
5615,11,21,0.523809524,21
5616,10,23,0.434782609,21
5617,10,19,0.526315789,18
5618,11,21,0.523809524,21
5619,11,21,0.523809524,21
5620,20,30,0.666666667,30
5621,11,21,0.523809524,21
5622,11,21,0.523809524,21
5623,11,21,0.523809524,21
5624,16,28,0.571428571,27
5625,11,12,0.916666667,12
5626,11,12,0.916666667,12
5627,11,21,0.523809524,21
5628,11,21,0.523809524,21
5629,11,21,0.523809524,21
5630,11,21,0.523809524,21
5631,11,21,0.523809524,21
5632,11,23,0.47826087,21
5633,11,21,0.523809524,21
5634,11,21,0.523809524,21
5635,11,21,0.523809524,21
5636,11,24,0.458333333,21
5637,11,15,0.733333333,15
5638,11,21,0.523809524,21
5639,11,21,0.523809524,21
5640,11,21,0.523809524,21
5641,11,21,0.523809524,21
5642,11,31,0.35483871,27
5643,11,25,0.44,21
5644,11,21,0.523809524,21
5645,11,21,0.523809524,21
5646,17,29,0.586206897,27
5647,11,23,0.47826087,21
5648,11,21,0.523809524,21
5649,11,21,0.523809524,21
5650,11,21,0.523809524,21
5651,11,22,0.5,21
5652,11,21,0.523809524,21
5653,11,25,0.44,21
5654,11,15,0.733333333,15
5655,11,15,0.733333333,15
5656,11,25,0.44,21
5657,11,21,0.523809524,21
5658,11,21,0.523809524,21
5659,8,15,0.533333333,15
5660,11,21,0.523809524,21
5661,11,23,0.47826087,21
5662,11,21,0.523809524,21
5663,11,21,0.523809524,21
5664,11,25,0.44,21
5665,10,15,0.666666667,15
5666,11,15,0.733333333,15
5667,11,21,0.523809524,21
5668,20,35,0.571428571,33
5669,10,20,0.5,18
5670,11,21,0.523809524,21
5671,11,21,0.523809524,21
5672,20,30,0.666666667,30
5673,11,21,0.523809524,21
5674,11,20,0.55,18
5675,11,21,0.523809524,21
5676,10,15,0.666666667,15
5677,10,15,0.666666667,15
5678,11,19,0.578947368,18
5679,11,21,0.523809524,21
5680,11,21,0.523809524,21
5681,11,21,0.523809524,21
5682,11,21,0.523809524,21
5683,11,21,0.523809524,21
5684,11,21,0.523809524,21
5685,11,21,0.523809524,21
5686,11,21,0.523809524,21
5687,11,26,0.423076923,24
5688,11,21,0.523809524,21
5689,11,21,0.523809524,21
5690,11,21,0.523809524,21
5691,10,23,0.434782609,21
5692,11,29,0.379310345,27
5693,11,21,0.523809524,21
5694,11,21,0.523809524,21
5695,10,15,0.666666667,15
5696,11,25,0.44,21
5697,11,21,0.523809524,21
5698,11,21,0.523809524,21
5699,11,25,0.44,21
5700,11,21,0.523809524,21
5701,11,21,0.523809524,21
5702,11,21,0.523809524,21
5703,11,22,0.5,21
5704,11,21,0.523809524,21
5705,11,21,0.523809524,21
5706,17,33,0.515151515,30
5707,11,31,0.35483871,27
5708,11,21,0.523809524,21
5709,11,21,0.523809524,21
5710,11,21,0.523809524,21
5711,11,21,0.523809524,21
5712,11,21,0.523809524,21
5713,11,19,0.578947368,18
5714,17,33,0.515151515,30
5715,11,21,0.523809524,21
5716,20,30,0.666666667,30
5717,8,15,0.533333333,15
5718,11,21,0.523809524,21
5719,11,21,0.523809524,21
5720,10,12,0.833333333,12
5721,11,21,0.523809524,21
5722,20,31,0.64516129,30
5723,11,21,0.523809524,21
5724,10,19,0.526315789,18
5725,10,12,0.833333333,12
5726,10,12,0.833333333,12
5727,11,24,0.458333333,21
5728,11,25,0.44,21
5729,20,30,0.666666667,30
5730,11,21,0.523809524,21
5731,10,19,0.526315789,18
5732,11,21,0.523809524,21
5733,11,21,0.523809524,21
5734,11,21,0.523809524,21
5735,10,12,0.833333333,12
5736,11,25,0.44,21
5737,11,23,0.47826087,21
5738,11,21,0.523809524,21
5739,11,21,0.523809524,21
5740,20,30,0.666666667,30
5741,11,21,0.523809524,21
5742,11,21,0.523809524,21
5743,11,21,0.523809524,21
5744,10,12,0.833333333,12
5745,11,21,0.523809524,21
5746,11,21,0.523809524,21
5747,16,28,0.571428571,27
5748,11,21,0.523809524,21
5749,11,21,0.523809524,21
5750,11,23,0.47826087,21
5751,11,31,0.35483871,27
5752,11,23,0.47826087,21
5753,11,21,0.523809524,21
5754,11,23,0.47826087,21
5755,10,12,0.833333333,12
5756,11,23,0.47826087,21
5757,11,21,0.523809524,21
5758,11,21,0.523809524,21
5759,11,20,0.55,18
5760,20,31,0.64516129,30
5761,11,25,0.44,21
5762,11,21,0.523809524,21
5763,10,15,0.666666667,15
5764,11,25,0.44,21
5765,11,21,0.523809524,21
5766,11,21,0.523809524,21
5767,11,21,0.523809524,21
5768,11,21,0.523809524,21
5769,11,21,0.523809524,21
5770,20,30,0.666666667,30
5771,11,21,0.523809524,21
5772,17,31,0.548387097,30
5773,11,21,0.523809524,21
5774,10,24,0.416666667,21
5775,11,21,0.523809524,21
5776,11,24,0.458333333,21
5777,11,31,0.35483871,27
5778,11,25,0.44,21
5779,20,37,0.540540541,33
5780,11,31,0.35483871,27
5781,11,21,0.523809524,21
5782,11,21,0.523809524,21
5783,11,21,0.523809524,21
5784,10,19,0.526315789,18
5785,11,21,0.523809524,21
5786,11,21,0.523809524,21
5787,11,21,0.523809524,21
5788,11,25,0.44,21
5789,11,31,0.35483871,27
5790,11,12,0.916666667,12
5791,11,21,0.523809524,21
5792,11,21,0.523809524,21
5793,11,21,0.523809524,21
5794,11,21,0.523809524,21
5795,11,21,0.523809524,21
5796,11,21,0.523809524,21
5797,11,21,0.523809524,21
5798,11,21,0.523809524,21
5799,11,12,0.916666667,12
5800,11,22,0.5,21
5801,11,19,0.578947368,18
5802,11,21,0.523809524,21
5803,11,21,0.523809524,21
5804,10,15,0.666666667,15
5805,11,21,0.523809524,21
5806,11,21,0.523809524,21
5807,11,21,0.523809524,21
5808,11,25,0.44,21
5809,11,21,0.523809524,21
5810,11,21,0.523809524,21
5811,11,21,0.523809524,21
5812,11,21,0.523809524,21
5813,11,21,0.523809524,21
5814,11,21,0.523809524,21
5815,11,25,0.44,21
5816,11,21,0.523809524,21
5817,20,31,0.64516129,30
5818,11,25,0.44,21
5819,20,30,0.666666667,30
5820,11,21,0.523809524,21
5821,11,12,0.916666667,12
5822,10,15,0.666666667,15
5823,11,31,0.35483871,27
5824,11,22,0.5,21
5825,10,15,0.666666667,15
5826,10,24,0.416666667,21
5827,17,28,0.607142857,27
5828,11,21,0.523809524,21
5829,11,21,0.523809524,21
5830,11,21,0.523809524,21
5831,11,15,0.733333333,15
5832,11,21,0.523809524,21
5833,11,12,0.916666667,12
5834,11,21,0.523809524,21
5835,10,15,0.666666667,15
5836,14,24,0.583333333,24
5837,11,21,0.523809524,21
5838,11,21,0.523809524,21
5839,11,12,0.916666667,12
5840,11,23,0.47826087,21
5841,11,21,0.523809524,21
5842,11,22,0.5,21
5843,10,12,0.833333333,12
5844,11,21,0.523809524,21
5845,11,28,0.392857143,24
5846,11,11,1,12
5847,11,23,0.47826087,21
5848,11,21,0.523809524,21
5849,11,15,0.733333333,15
5850,11,21,0.523809524,21
5851,11,21,0.523809524,21
5852,11,21,0.523809524,21
5853,11,21,0.523809524,21
5854,11,24,0.458333333,21
5855,11,23,0.47826087,21
5856,11,21,0.523809524,21
5857,11,12,0.916666667,12
5858,11,12,0.916666667,12
5859,11,15,0.733333333,15
5860,11,24,0.458333333,21
5861,11,21,0.523809524,21
5862,11,21,0.523809524,21
5863,11,29,0.379310345,27
5864,11,21,0.523809524,21
5865,11,23,0.47826087,21
5866,11,11,1,12
5867,11,23,0.47826087,21
5868,11,21,0.523809524,21
5869,11,21,0.523809524,21
5870,11,21,0.523809524,21
5871,10,24,0.416666667,21
5872,11,21,0.523809524,21
5873,20,30,0.666666667,30
5874,11,26,0.423076923,24
5875,10,24,0.416666667,21
5876,11,23,0.47826087,21
5877,11,21,0.523809524,21
5878,11,21,0.523809524,21
5879,16,28,0.571428571,27
5880,10,22,0.454545455,21
5881,11,12,0.916666667,12
5882,11,21,0.523809524,21
5883,11,21,0.523809524,21
5884,10,12,0.833333333,12
5885,11,21,0.523809524,21
5886,11,21,0.523809524,21
5887,11,21,0.523809524,21
5888,11,21,0.523809524,21
5889,11,21,0.523809524,21
5890,11,21,0.523809524,21
5891,10,24,0.416666667,21
5892,11,21,0.523809524,21
5893,11,21,0.523809524,21
5894,11,21,0.523809524,21
5895,11,22,0.5,21
5896,10,12,0.833333333,12
5897,11,21,0.523809524,21
5898,11,21,0.523809524,21
5899,11,21,0.523809524,21
5900,8,15,0.533333333,15
5901,11,23,0.47826087,21
5902,11,12,0.916666667,12
5903,20,30,0.666666667,30
5904,11,15,0.733333333,15
5905,11,23,0.47826087,21
5906,10,24,0.416666667,21
5907,11,24,0.458333333,21
5908,11,21,0.523809524,21
5909,11,21,0.523809524,21
5910,11,21,0.523809524,21
5911,11,21,0.523809524,21
5912,10,19,0.526315789,18
5913,11,29,0.379310345,27
5914,11,21,0.523809524,21
5915,11,21,0.523809524,21
5916,8,15,0.533333333,15
5917,8,15,0.533333333,15
5918,11,23,0.47826087,21
5919,11,12,0.916666667,12
5920,11,25,0.44,21
5921,11,21,0.523809524,21
5922,11,15,0.733333333,15
5923,11,12,0.916666667,12
5924,11,21,0.523809524,21
5925,11,25,0.44,21
5926,11,23,0.47826087,21
5927,20,30,0.666666667,30
5928,20,30,0.666666667,30
5929,11,31,0.35483871,27
5930,11,21,0.523809524,21
5931,10,15,0.666666667,15
5932,11,12,0.916666667,12
5933,11,21,0.523809524,21
5934,11,21,0.523809524,21
5935,11,26,0.423076923,24
5936,11,21,0.523809524,21
5937,11,21,0.523809524,21
5938,11,21,0.523809524,21
5939,11,21,0.523809524,21
5940,10,12,0.833333333,12
5941,11,26,0.423076923,24
5942,11,25,0.44,21
5943,11,21,0.523809524,21
5944,11,15,0.733333333,15
5945,11,21,0.523809524,21
5946,11,21,0.523809524,21
5947,11,19,0.578947368,18
5948,11,21,0.523809524,21
5949,11,21,0.523809524,21
5950,17,29,0.586206897,27
5951,11,21,0.523809524,21
5952,10,20,0.5,18
5953,11,19,0.578947368,18
5954,11,21,0.523809524,21
5955,10,24,0.416666667,21
5956,11,21,0.523809524,21
5957,10,22,0.454545455,21
5958,11,21,0.523809524,21
5959,11,21,0.523809524,21
5960,11,21,0.523809524,21
5961,11,21,0.523809524,21
5962,14,24,0.583333333,24
5963,20,30,0.666666667,30
5964,11,21,0.523809524,21
5965,8,15,0.533333333,15
5966,10,23,0.434782609,21
5967,11,15,0.733333333,15
5968,11,21,0.523809524,21
5969,20,30,0.666666667,30
5970,11,21,0.523809524,21
5971,11,22,0.5,21
5972,11,21,0.523809524,21
5973,11,21,0.523809524,21
5974,11,21,0.523809524,21
5975,11,21,0.523809524,21
5976,20,30,0.666666667,30
5977,11,23,0.47826087,21
5978,20,30,0.666666667,30
5979,8,15,0.533333333,15
5980,11,21,0.523809524,21
5981,11,21,0.523809524,21
5982,11,21,0.523809524,21
5983,11,21,0.523809524,21
5984,11,25,0.44,21
5985,11,12,0.916666667,12
5986,11,21,0.523809524,21
5987,11,21,0.523809524,21
5988,11,25,0.44,21
5989,11,21,0.523809524,21
5990,11,19,0.578947368,18
5991,11,21,0.523809524,21
5992,11,21,0.523809524,21
5993,11,21,0.523809524,21
5994,11,21,0.523809524,21
5995,11,25,0.44,24
5996,11,21,0.523809524,21
5997,11,15,0.733333333,15
5998,11,21,0.523809524,21
5999,10,19,0.526315789,18
6000,11,21,0.523809524,21
6001,11,21,0.523809524,21
6002,11,21,0.523809524,21
6003,17,29,0.586206897,27
6004,20,35,0.571428571,33
6005,11,21,0.523809524,21
6006,11,21,0.523809524,21
6007,11,27,0.407407407,24
6008,11,19,0.578947368,18
6009,11,15,0.733333333,15
6010,11,21,0.523809524,21
6011,11,12,0.916666667,12
6012,11,21,0.523809524,21
6013,11,23,0.47826087,21
6014,11,21,0.523809524,21
6015,11,21,0.523809524,21
6016,10,23,0.434782609,21
6017,11,21,0.523809524,21
6018,11,26,0.423076923,24
6019,20,30,0.666666667,30
6020,10,24,0.416666667,21
6021,11,23,0.47826087,21
6022,14,24,0.583333333,24
6023,11,21,0.523809524,21
6024,11,21,0.523809524,21
6025,11,21,0.523809524,21
6026,11,21,0.523809524,21
6027,11,21,0.523809524,21
6028,11,22,0.5,21
6029,11,21,0.523809524,21
6030,10,24,0.416666667,21
6031,11,21,0.523809524,21
6032,11,23,0.47826087,21
6033,11,21,0.523809524,21
6034,10,23,0.434782609,21
6035,11,12,0.916666667,12
6036,11,21,0.523809524,21
6037,11,21,0.523809524,21
6038,11,21,0.523809524,21
6039,11,25,0.44,21
6040,11,21,0.523809524,21
6041,11,21,0.523809524,21
6042,17,29,0.586206897,27
6043,11,21,0.523809524,21
6044,11,21,0.523809524,21
6045,10,12,0.833333333,12
6046,17,33,0.515151515,30
6047,11,21,0.523809524,21
6048,10,24,0.416666667,21
6049,20,30,0.666666667,30
6050,14,24,0.583333333,24
6051,11,21,0.523809524,21
6052,11,21,0.523809524,21
6053,17,33,0.515151515,30
6054,11,20,0.55,18
6055,11,12,0.916666667,12
6056,14,24,0.583333333,24
6057,11,21,0.523809524,21
6058,17,33,0.515151515,30
6059,11,15,0.733333333,15
6060,17,33,0.515151515,30
6061,11,21,0.523809524,21
6062,11,21,0.523809524,21
6063,11,15,0.733333333,15
6064,11,21,0.523809524,21
6065,11,21,0.523809524,21
6066,11,21,0.523809524,21
6067,11,21,0.523809524,21
6068,11,21,0.523809524,21
6069,11,21,0.523809524,21
6070,11,31,0.35483871,27
6071,11,24,0.458333333,21
6072,20,35,0.571428571,33
6073,14,24,0.583333333,24
6074,20,30,0.666666667,30
6075,11,31,0.35483871,27
6076,10,22,0.454545455,21
6077,11,19,0.578947368,18
6078,11,21,0.523809524,21
6079,17,33,0.515151515,30
6080,11,12,0.916666667,12
6081,11,21,0.523809524,21
6082,11,21,0.523809524,21
6083,11,21,0.523809524,21
6084,11,24,0.458333333,21
6085,11,21,0.523809524,21
6086,11,23,0.47826087,21
6087,11,21,0.523809524,21
6088,11,21,0.523809524,21
6089,11,21,0.523809524,21
6090,20,30,0.666666667,30
6091,11,22,0.5,21
6092,11,31,0.35483871,27
6093,11,21,0.523809524,21
6094,10,24,0.416666667,21
6095,11,29,0.379310345,27
6096,11,12,0.916666667,12
6097,8,15,0.533333333,15
6098,20,30,0.666666667,30
6099,11,21,0.523809524,21
6100,11,21,0.523809524,21
6101,11,21,0.523809524,21
6102,11,21,0.523809524,21
6103,14,24,0.583333333,24
6104,11,21,0.523809524,21
6105,11,21,0.523809524,21
6106,11,21,0.523809524,21
6107,11,21,0.523809524,21
6108,11,21,0.523809524,21
6109,11,31,0.35483871,27
6110,11,21,0.523809524,21
6111,11,24,0.458333333,21
6112,11,21,0.523809524,21
6113,11,21,0.523809524,21
6114,11,21,0.523809524,21
6115,11,23,0.47826087,21
6116,11,21,0.523809524,21
6117,14,24,0.583333333,24
6118,11,21,0.523809524,21
6119,20,30,0.666666667,30
6120,11,21,0.523809524,21
6121,11,23,0.47826087,21
6122,11,29,0.379310345,27
6123,11,23,0.47826087,21
6124,11,21,0.523809524,21
6125,11,15,0.733333333,15
6126,11,23,0.47826087,21
6127,11,21,0.523809524,21
6128,11,20,0.55,18
6129,17,29,0.586206897,27
6130,11,21,0.523809524,21
6131,10,12,0.833333333,12
6132,11,21,0.523809524,21
6133,10,24,0.416666667,21
6134,11,21,0.523809524,21
6135,11,21,0.523809524,21
6136,17,31,0.548387097,30
6137,11,25,0.44,21
6138,11,21,0.523809524,21
6139,11,21,0.523809524,21
6140,11,21,0.523809524,21
6141,17,33,0.515151515,30
6142,11,21,0.523809524,21
6143,11,23,0.47826087,21
6144,10,23,0.434782609,21
6145,10,15,0.666666667,15
6146,11,21,0.523809524,21
6147,11,28,0.392857143,24
6148,11,21,0.523809524,21
6149,10,15,0.666666667,15
6150,11,21,0.523809524,21
6151,10,15,0.666666667,15
6152,11,21,0.523809524,21
6153,11,21,0.523809524,21
6154,20,30,0.666666667,30
6155,11,21,0.523809524,21
6156,11,21,0.523809524,21
6157,11,21,0.523809524,21
6158,11,23,0.47826087,21
6159,11,13,0.846153846,12
6160,11,24,0.458333333,21
6161,11,21,0.523809524,21
6162,11,21,0.523809524,21
6163,11,21,0.523809524,21
6164,11,21,0.523809524,21
6165,11,21,0.523809524,21
6166,11,24,0.458333333,21
6167,11,21,0.523809524,21
6168,11,12,0.916666667,12
6169,11,24,0.458333333,21
6170,11,21,0.523809524,21
6171,11,21,0.523809524,21
6172,11,21,0.523809524,21
6173,20,30,0.666666667,30
6174,11,21,0.523809524,21
6175,11,15,0.733333333,15
6176,11,21,0.523809524,21
6177,11,21,0.523809524,21
6178,8,15,0.533333333,15
6179,11,21,0.523809524,21
6180,11,21,0.523809524,21
6181,11,21,0.523809524,21
6182,11,21,0.523809524,21
6183,11,21,0.523809524,21
6184,11,15,0.733333333,15
6185,10,12,0.833333333,12
6186,11,21,0.523809524,21
6187,11,21,0.523809524,21
6188,11,12,0.916666667,12
6189,14,24,0.583333333,24
6190,11,21,0.523809524,21
6191,20,35,0.571428571,33
6192,11,21,0.523809524,21
6193,11,21,0.523809524,21
6194,17,19,0.894736842,18
6195,11,21,0.523809524,21
6196,11,21,0.523809524,21
6197,11,21,0.523809524,21
6198,11,21,0.523809524,21
6199,11,23,0.47826087,21
6200,11,25,0.44,21
6201,11,21,0.523809524,21
6202,11,21,0.523809524,21
6203,11,15,0.733333333,15
6204,17,28,0.607142857,27
6205,11,21,0.523809524,21
6206,11,19,0.578947368,18
6207,11,21,0.523809524,21
6208,14,24,0.583333333,24
6209,11,21,0.523809524,21
6210,11,25,0.44,21
6211,11,26,0.423076923,24
6212,11,21,0.523809524,21
6213,11,21,0.523809524,21
6214,11,21,0.523809524,21
6215,17,33,0.515151515,30
6216,11,25,0.44,21
6217,11,26,0.423076923,24
6218,11,21,0.523809524,21
6219,11,31,0.35483871,27
6220,14,24,0.583333333,24
6221,11,21,0.523809524,21
6222,11,21,0.523809524,21
6223,17,32,0.53125,30
6224,11,27,0.407407407,24
6225,10,23,0.434782609,21
6226,11,21,0.523809524,21
6227,11,22,0.5,21
6228,11,21,0.523809524,21
6229,11,21,0.523809524,21
6230,11,21,0.523809524,21
6231,17,32,0.53125,30
6232,11,21,0.523809524,21
6233,11,21,0.523809524,21
6234,11,23,0.47826087,21
6235,11,21,0.523809524,21
6236,11,21,0.523809524,21
6237,11,21,0.523809524,21
6238,11,21,0.523809524,21
6239,11,21,0.523809524,21
6240,17,32,0.53125,30
6241,11,21,0.523809524,21
6242,11,21,0.523809524,21
6243,11,19,0.578947368,18
6244,11,21,0.523809524,21
6245,11,21,0.523809524,21
6246,11,21,0.523809524,21
6247,11,21,0.523809524,21
6248,11,21,0.523809524,21
6249,11,21,0.523809524,21
6250,11,21,0.523809524,21
6251,11,21,0.523809524,21
6252,11,21,0.523809524,21
6253,11,21,0.523809524,21
6254,11,21,0.523809524,21
6255,20,30,0.666666667,30
6256,11,21,0.523809524,21
6257,16,28,0.571428571,27
6258,11,21,0.523809524,21
6259,11,21,0.523809524,21
6260,11,21,0.523809524,21
6261,11,21,0.523809524,21
6262,11,20,0.55,18
6263,11,21,0.523809524,21
6264,11,21,0.523809524,21
6265,11,21,0.523809524,21
6266,11,21,0.523809524,21
6267,11,25,0.44,21
6268,11,21,0.523809524,21
6269,11,21,0.523809524,21
6270,14,24,0.583333333,24
6271,11,21,0.523809524,21
6272,11,21,0.523809524,21
6273,11,21,0.523809524,21
6274,11,31,0.35483871,27
6275,11,21,0.523809524,21
6276,11,21,0.523809524,21
6277,11,21,0.523809524,21
6278,11,21,0.523809524,21
6279,11,21,0.523809524,21
6280,11,21,0.523809524,21
6281,11,21,0.523809524,21
6282,11,21,0.523809524,21
6283,11,26,0.423076923,24
6284,11,21,0.523809524,21
6285,11,21,0.523809524,21
6286,11,21,0.523809524,21
6287,11,21,0.523809524,21
6288,11,21,0.523809524,21
6289,11,21,0.523809524,21
6290,11,21,0.523809524,21
6291,11,21,0.523809524,21
6292,11,21,0.523809524,21
6293,11,21,0.523809524,21
6294,11,21,0.523809524,21
6295,11,21,0.523809524,21
6296,11,25,0.44,21
6297,11,12,0.916666667,12
6298,10,24,0.416666667,21
6299,11,21,0.523809524,21
6300,11,25,0.44,21
6301,11,23,0.47826087,21
6302,11,21,0.523809524,21
6303,11,21,0.523809524,21
6304,11,19,0.578947368,18
6305,11,21,0.523809524,21
6306,11,21,0.523809524,21
6307,14,24,0.583333333,24
6308,11,21,0.523809524,21
6309,10,15,0.666666667,15
6310,11,29,0.379310345,27
6311,11,21,0.523809524,21
6312,11,21,0.523809524,21
6313,11,21,0.523809524,21
6314,11,23,0.47826087,21
6315,11,21,0.523809524,21
6316,11,21,0.523809524,21
6317,11,21,0.523809524,21
6318,11,15,0.733333333,15
6319,11,21,0.523809524,21
6320,11,21,0.523809524,21
6321,11,21,0.523809524,21
6322,10,19,0.526315789,18
6323,11,21,0.523809524,21
6324,11,22,0.5,21
6325,11,23,0.47826087,21
6326,11,21,0.523809524,21
6327,11,21,0.523809524,21
6328,11,24,0.458333333,21
6329,10,12,0.833333333,12
6330,11,21,0.523809524,21
6331,11,21,0.523809524,21
6332,20,31,0.64516129,30
6333,11,21,0.523809524,21
6334,11,21,0.523809524,21
6335,11,21,0.523809524,21
6336,11,21,0.523809524,21
6337,11,21,0.523809524,21
6338,11,12,0.916666667,12
6339,11,21,0.523809524,21
6340,11,21,0.523809524,21
6341,11,21,0.523809524,21
6342,11,25,0.44,21
6343,11,21,0.523809524,21
6344,11,21,0.523809524,21
6345,11,19,0.578947368,18
6346,11,12,0.916666667,12
6347,11,21,0.523809524,21
6348,11,21,0.523809524,21
6349,11,21,0.523809524,21
6350,11,29,0.379310345,27
6351,11,21,0.523809524,21
6352,11,21,0.523809524,21
6353,11,21,0.523809524,21
6354,10,24,0.416666667,21
6355,11,21,0.523809524,21
6356,11,21,0.523809524,21
6357,11,29,0.379310345,27
6358,11,21,0.523809524,21
6359,11,25,0.44,21
6360,11,21,0.523809524,21
6361,11,21,0.523809524,21
6362,11,21,0.523809524,21
6363,11,21,0.523809524,21
6364,11,21,0.523809524,21
6365,17,33,0.515151515,30
6366,11,21,0.523809524,21
6367,11,21,0.523809524,21
6368,10,12,0.833333333,12
6369,11,21,0.523809524,21
6370,11,21,0.523809524,21
6371,11,23,0.47826087,21
6372,16,29,0.551724138,27
6373,11,19,0.578947368,18
6374,10,12,0.833333333,12
6375,11,21,0.523809524,21
6376,11,21,0.523809524,21
6377,10,12,0.833333333,12
6378,11,21,0.523809524,21
6379,11,21,0.523809524,21
6380,16,28,0.571428571,27
6381,17,33,0.515151515,30
6382,17,33,0.515151515,30
6383,20,30,0.666666667,30
6384,8,15,0.533333333,15
6385,11,23,0.47826087,21
6386,11,21,0.523809524,21
6387,11,21,0.523809524,21
6388,11,20,0.55,18
6389,10,24,0.416666667,21
6390,11,23,0.47826087,21
6391,11,21,0.523809524,21
6392,11,23,0.47826087,21
6393,11,25,0.44,21
6394,11,23,0.47826087,21
6395,11,25,0.44,21
6396,11,21,0.523809524,21
6397,11,21,0.523809524,21
6398,14,24,0.583333333,24
6399,11,21,0.523809524,21
6400,11,19,0.578947368,18
6401,11,26,0.423076923,24
6402,11,21,0.523809524,21
6403,11,21,0.523809524,21
6404,11,21,0.523809524,21
6405,11,21,0.523809524,21
6406,11,21,0.523809524,21
6407,17,32,0.53125,30
6408,11,21,0.523809524,21
6409,11,21,0.523809524,21
6410,11,21,0.523809524,21
6411,11,21,0.523809524,21
6412,11,21,0.523809524,21
6413,11,21,0.523809524,21
6414,11,31,0.35483871,27
6415,11,12,0.916666667,12
6416,10,15,0.666666667,15
6417,11,21,0.523809524,21
6418,11,21,0.523809524,21
6419,11,19,0.578947368,18
6420,11,21,0.523809524,21
6421,11,21,0.523809524,21
6422,11,21,0.523809524,21
6423,17,33,0.515151515,30
6424,17,32,0.53125,30
6425,11,21,0.523809524,21
6426,11,21,0.523809524,21
6427,10,12,0.833333333,12
6428,11,21,0.523809524,21
6429,11,26,0.423076923,24
6430,11,21,0.523809524,21
6431,16,28,0.571428571,27
6432,11,21,0.523809524,21
6433,11,21,0.523809524,21
6434,10,24,0.416666667,21
6435,11,25,0.44,21
6436,11,23,0.47826087,21
6437,11,28,0.392857143,24
6438,11,29,0.379310345,27
6439,11,12,0.916666667,12
6440,11,23,0.47826087,21
6441,11,25,0.44,21
6442,11,29,0.379310345,27
6443,11,12,0.916666667,12
6444,11,21,0.523809524,21
6445,11,21,0.523809524,21
6446,11,21,0.523809524,21
6447,11,31,0.35483871,27
6448,11,25,0.44,21
6449,11,21,0.523809524,21
6450,11,23,0.47826087,21
6451,11,21,0.523809524,21
6452,11,21,0.523809524,21
6453,11,21,0.523809524,21
6454,11,21,0.523809524,21
6455,11,21,0.523809524,21
6456,11,21,0.523809524,21
6457,11,12,0.916666667,12
6458,11,21,0.523809524,21
6459,11,21,0.523809524,21
6460,11,21,0.523809524,21
6461,11,12,0.916666667,12
6462,11,21,0.523809524,21
6463,11,21,0.523809524,21
6464,11,21,0.523809524,21
6465,11,12,0.916666667,12
6466,11,25,0.44,21
6467,11,22,0.5,21
6468,11,21,0.523809524,21
6469,11,21,0.523809524,21
6470,11,21,0.523809524,21
6471,11,22,0.5,21
6472,10,15,0.666666667,15
6473,11,15,0.733333333,15
6474,11,15,0.733333333,15
6475,11,21,0.523809524,21
6476,11,21,0.523809524,21
6477,11,25,0.44,21
6478,11,22,0.5,21
6479,11,21,0.523809524,21
6480,11,25,0.44,21
6481,11,21,0.523809524,21
6482,11,21,0.523809524,21
6483,11,21,0.523809524,21
6484,11,21,0.523809524,21
6485,11,21,0.523809524,21
6486,11,21,0.523809524,21
6487,11,29,0.379310345,27
6488,11,21,0.523809524,21
6489,11,21,0.523809524,21
6490,16,28,0.571428571,27
6491,16,28,0.571428571,27
6492,11,12,0.916666667,12
6493,11,21,0.523809524,21
6494,11,21,0.523809524,21
6495,11,29,0.379310345,27
6496,11,12,0.916666667,12
6497,11,23,0.47826087,21
6498,11,25,0.44,21
6499,11,21,0.523809524,21
6500,11,23,0.47826087,21
6501,11,21,0.523809524,21
6502,11,21,0.523809524,21
6503,10,20,0.5,18
6504,11,21,0.523809524,21
6505,11,21,0.523809524,21
