model_id,最长通路,总边数,比例,总节点数
random-006380,7,7,1,8
random-006381,6,6,1,7
random-006382,7,7,1,8
random-006383,6,6,1,7
random-006384,7,7,1,8
random-006385,7,7,1,8
random-006386,7,7,1,8
random-006387,7,7,1,8
random-006388,9,13,0.692307692,13
random-006389,6,6,1,7
random-006390,6,6,1,7
random-006391,7,7,1,8
random-006392,7,7,1,8
random-006393,6,6,1,7
random-006394,7,7,1,8
random-006395,6,6,1,7
random-006396,6,6,1,7
random-006397,6,6,1,7
random-006398,7,7,1,8
random-006399,7,7,1,8
random-006400,7,7,1,8
random-006401,6,6,1,7
random-006402,7,7,1,8
random-006403,7,7,1,8
random-006404,7,11,0.636363636,11
random-006405,7,7,1,8
random-006406,7,7,1,8
random-006407,7,7,1,8
random-006408,6,6,1,7
random-006409,7,7,1,8
random-006410,6,6,1,7
random-006411,6,6,1,7
random-006412,7,7,1,8
random-006413,7,7,1,8
random-006414,7,11,0.636363636,11
random-006415,6,6,1,7
random-006416,6,6,1,7
random-006417,6,6,1,7
random-006418,7,7,1,8
random-006419,7,7,1,8
random-006420,7,11,0.636363636,11
random-006421,7,7,1,8
random-006422,6,6,1,7
random-006423,6,6,1,7
random-006424,6,6,1,7
random-006425,6,6,1,7
random-006426,7,11,0.636363636,11
random-006427,7,7,1,8
random-006428,7,7,1,8
random-006429,7,7,1,8
random-006430,7,7,1,8
random-006431,6,6,1,7
random-006432,6,6,1,7
random-006433,7,7,1,8
random-006434,7,7,1,8
random-006435,7,7,1,8
random-006436,6,6,1,7
random-006437,7,7,1,8
random-006438,6,6,1,7
random-006439,7,7,1,8
random-006440,7,11,0.636363636,11
random-006441,7,7,1,8
random-006442,8,12,0.666666667,12
random-006443,7,7,1,8
random-006444,7,7,1,8
random-006445,7,7,1,8
random-006446,7,7,1,8
random-006447,6,6,1,7
random-006448,7,7,1,8
random-006449,7,7,1,8
random-006450,7,7,1,8
random-006451,7,11,0.636363636,11
random-006452,7,7,1,8
random-006453,7,11,0.636363636,11
random-006454,7,7,1,8
random-006455,7,7,1,8
random-006456,6,6,1,7
random-006457,7,7,1,8
random-006458,7,7,1,8
random-006459,7,7,1,8
random-006460,7,7,1,8
random-006461,7,7,1,8
random-006462,7,7,1,8
random-006463,7,7,1,8
random-006464,7,7,1,8
random-006465,7,7,1,8
random-006466,6,6,1,7
random-006467,7,7,1,8
random-006468,7,11,0.636363636,11
random-006469,8,12,0.666666667,12
random-006470,7,7,1,8
random-006471,7,7,1,8
random-006472,6,6,1,7
random-006473,6,6,1,7
random-006474,6,6,1,7
random-006475,7,7,1,8
random-006476,7,7,1,8
random-006477,6,6,1,7
random-006478,7,7,1,8
random-006479,7,7,1,8
random-006480,6,6,1,7
random-006481,6,6,1,7
random-006482,7,11,0.636363636,11
random-006483,7,7,1,8
random-006484,7,7,1,8
random-006485,6,6,1,7
random-006486,6,6,1,7
random-006487,7,7,1,8
random-006488,6,6,1,7
random-006489,7,7,1,8
random-006490,7,7,1,8
random-006491,6,6,1,7
random-006492,8,12,0.666666667,12
random-006493,6,6,1,7
random-006494,6,6,1,7
random-006495,7,7,1,8
random-006496,7,7,1,8
random-006497,6,6,1,7
random-006498,6,6,1,7
random-006499,7,7,1,8
random-006500,8,12,0.666666667,12
random-006501,9,13,0.692307692,13
random-006502,6,6,1,7
random-006503,7,7,1,8
random-006504,7,11,0.636363636,11
random-006505,7,7,1,8
random-006506,7,11,0.636363636,11
random-006507,7,7,1,8
random-006508,6,6,1,7
random-006509,7,7,1,8
random-006510,6,6,1,7
random-006511,7,7,1,8
random-006512,7,7,1,8
random-006513,9,13,0.692307692,13
random-006514,7,7,1,8
random-006515,7,11,0.636363636,11
random-006516,7,7,1,8
random-006517,7,7,1,8
random-006518,9,13,0.692307692,13
random-006519,8,12,0.666666667,12
random-006520,6,6,1,7
random-006521,6,6,1,7
random-006522,7,7,1,8
random-006523,6,6,1,7
random-006524,7,7,1,8
random-006525,6,6,1,7
random-006526,7,7,1,8
random-006527,6,6,1,7
random-006528,6,6,1,7
random-006529,8,12,0.666666667,12
random-006530,6,6,1,7
random-006531,6,6,1,7
random-006532,7,7,1,8
random-006533,7,7,1,8
random-006534,7,7,1,8
random-006535,7,7,1,8
random-006536,7,11,0.636363636,11
random-006537,7,7,1,8
random-006538,7,7,1,8
random-006539,6,6,1,7
random-006540,6,6,1,7
random-006541,6,6,1,7
random-006542,7,7,1,8
random-006543,7,7,1,8
random-006544,7,7,1,8
random-006545,6,6,1,7
random-006546,8,12,0.666666667,12
random-006547,6,6,1,7
random-006548,7,7,1,8
random-006549,7,7,1,8
random-006550,7,7,1,8
random-006551,7,7,1,8
random-006552,7,7,1,8
random-006553,6,9,0.666666667,9
random-006554,7,7,1,8
random-006555,9,13,0.692307692,13
random-006556,7,7,1,8
random-006557,6,6,1,7
random-006558,6,6,1,7
random-006559,6,6,1,7
random-006560,7,7,1,8
random-006561,7,7,1,8
random-006562,6,6,1,7
random-006563,7,7,1,8
random-006564,6,6,1,7
random-006565,7,7,1,8
random-006566,7,7,1,8
random-006567,7,7,1,8
random-006568,7,7,1,8
random-006569,7,7,1,8
random-006570,7,7,1,8
random-006571,6,6,1,7
random-006572,6,6,1,7
random-006573,6,6,1,7
random-006574,6,10,0.6,10
random-006575,6,9,0.666666667,9
random-006576,7,12,0.583333333,12
random-006577,7,7,1,8
random-006578,6,13,0.461538462,12
random-006579,8,12,0.666666667,12
random-006580,7,7,1,8
random-006581,7,7,1,8
random-006582,6,6,1,7
random-006583,7,7,1,8
random-006584,7,7,1,8
random-006585,7,7,1,8
random-006586,7,7,1,8
random-006587,7,7,1,8
random-006588,7,7,1,8
random-006589,7,7,1,8
random-006590,7,7,1,8
random-006591,7,7,1,8
random-006592,7,7,1,8
random-006593,9,13,0.692307692,13
random-006594,7,11,0.636363636,11
random-006595,7,7,1,8
random-006596,7,7,1,8
random-006597,6,6,1,7
random-006598,7,7,1,8
random-006599,7,7,1,8
random-006600,7,7,1,8
random-006601,7,7,1,8
random-006602,7,7,1,8
random-006603,7,7,1,8
random-006604,7,7,1,8
random-006605,7,7,1,8
random-006606,9,13,0.692307692,13
random-006607,7,7,1,8
random-006608,7,7,1,8
random-006609,6,6,1,7
random-006610,6,6,1,7
random-006611,6,11,0.545454545,11
random-006612,8,12,0.666666667,12
random-006613,7,7,1,8
random-006614,6,6,1,7
random-006615,7,7,1,8
random-006616,6,6,1,7
random-006617,7,7,1,8
random-006618,6,6,1,7
random-006619,7,7,1,8
random-006620,7,7,1,8
random-006621,7,7,1,8
random-006622,8,12,0.666666667,12
random-006623,7,11,0.636363636,11
random-006624,7,7,1,8
random-006625,7,7,1,8
random-006626,7,7,1,8
random-006627,7,7,1,8
random-006628,7,7,1,8
random-006629,7,7,1,8
random-006630,7,7,1,8
random-006631,7,7,1,8
random-006632,7,7,1,8
random-006633,7,7,1,8
random-006634,7,7,1,8
random-006635,7,7,1,8
random-006636,8,12,0.666666667,12
random-006637,6,6,1,7
random-006638,6,6,1,7
random-006639,7,7,1,8
random-006640,6,10,0.6,10
random-006641,6,6,1,7
random-006642,7,11,0.636363636,11
random-006643,6,6,1,7
random-006644,7,7,1,8
random-006645,8,12,0.666666667,12
random-006646,6,6,1,7
random-006647,7,7,1,8
random-006648,6,6,1,7
random-006649,6,6,1,7
random-006650,6,6,1,7
random-006651,7,7,1,8
random-006652,6,6,1,7
random-006653,7,7,1,8
random-006654,7,7,1,8
random-006655,6,6,1,7
random-006656,7,7,1,8
random-006657,7,7,1,8
random-006658,7,7,1,8
random-006659,7,7,1,8
random-006660,7,7,1,8
random-006661,7,7,1,8
random-006662,5,10,0.5,10
random-006663,6,6,1,7
random-006664,9,12,0.75,12
random-006665,7,7,1,8
random-006666,6,6,1,7
random-006667,7,7,1,8
random-006668,9,13,0.692307692,13
random-006669,6,6,1,7
random-006670,7,7,1,8
random-006671,7,7,1,8
random-006672,6,6,1,7
random-006673,6,6,1,7
random-006674,7,7,1,8
random-006675,6,11,0.545454545,11
random-006676,7,7,1,8
random-006677,6,9,0.666666667,9
random-006678,7,7,1,8
random-006679,7,7,1,8
random-006680,7,7,1,8
random-006681,7,11,0.636363636,11
random-006682,6,6,1,7
random-006683,7,7,1,8
random-006684,7,7,1,8
random-006685,6,6,1,7
random-006686,7,7,1,8
random-006687,7,7,1,8
random-006688,7,7,1,8
random-006689,6,6,1,7
random-006690,8,12,0.666666667,12
random-006691,6,6,1,7
random-006692,7,7,1,8
random-006693,8,12,0.666666667,12
random-006694,7,7,1,8
random-006695,7,7,1,8
random-006696,8,12,0.666666667,12
random-006697,6,10,0.6,10
random-006698,7,7,1,8
random-006699,7,7,1,8
random-006700,5,9,0.555555556,9
random-006701,7,7,1,8
random-006702,9,13,0.692307692,13
random-006703,7,7,1,8
random-006704,7,7,1,8
random-006705,9,13,0.692307692,13
random-006706,9,17,0.529411765,16
random-006707,6,11,0.545454545,11
random-006708,6,6,1,7
random-006709,7,7,1,8
random-006710,7,7,1,8
random-006711,7,7,1,8
random-006712,7,7,1,8
random-006713,7,11,0.636363636,11
random-006714,7,11,0.636363636,11
random-006715,6,6,1,7
random-006716,7,7,1,8
random-006717,7,7,1,8
random-006718,7,7,1,8
random-006719,7,7,1,8
random-006720,6,6,1,7
random-006721,7,7,1,8
random-006722,7,7,1,8
random-006723,9,13,0.692307692,13
random-006724,7,7,1,8
random-006725,6,6,1,7
random-006726,7,7,1,8
random-006727,7,7,1,8
random-006728,7,7,1,8
random-006729,7,7,1,8
random-006730,7,7,1,8
random-006731,6,6,1,7
random-006732,6,6,1,7
random-006733,7,7,1,8
random-006734,6,6,1,7
random-006735,6,6,1,7
random-006736,7,7,1,8
random-006737,7,7,1,8
random-006738,7,7,1,8
random-006739,6,6,1,7
random-006740,7,7,1,8
random-006741,6,6,1,7
random-006742,7,7,1,8
random-006743,7,7,1,8
random-006744,6,6,1,7
random-006745,6,6,1,7
random-006746,7,7,1,8
random-006747,6,6,1,7
random-006748,7,7,1,8
random-006749,6,6,1,7
random-006750,7,7,1,8
random-006751,7,10,0.7,10
random-006752,7,7,1,8
random-006753,6,6,1,7
random-006754,6,6,1,7
random-006755,9,13,0.692307692,13
random-006756,7,7,1,8
random-006757,7,7,1,8
random-006758,7,11,0.636363636,11
random-006759,6,6,1,7
random-006760,7,7,1,8
random-006761,7,7,1,8
random-006762,7,7,1,8
random-006763,7,7,1,8
random-006764,7,11,0.636363636,11
random-006765,7,7,1,8
random-006766,7,7,1,8
random-006767,7,7,1,8
random-006768,6,6,1,7
random-006769,7,7,1,8
random-006770,7,7,1,8
random-006771,7,7,1,8
random-006772,7,7,1,8
random-006773,7,7,1,8
random-006774,6,6,1,7
random-006775,6,6,1,7
random-006776,7,7,1,8
random-006777,6,6,1,7
random-006778,6,6,1,7
random-006779,9,13,0.692307692,13
random-006780,8,12,0.666666667,12
random-006781,6,6,1,7
random-006782,7,7,1,8
random-006783,6,6,1,7
random-006784,7,7,1,8
random-006785,7,7,1,8
random-006786,7,7,1,8
random-006787,7,7,1,8
random-006788,7,7,1,8
random-006789,6,6,1,7
random-006790,7,7,1,8
random-006791,7,7,1,8
random-006792,6,9,0.666666667,9
random-006793,6,6,1,7
random-006794,6,6,1,7
random-006795,6,6,1,7
random-006796,8,12,0.666666667,12
random-006797,7,11,0.636363636,11
random-006798,7,7,1,8
random-006799,7,10,0.7,10
random-006800,6,6,1,7
random-006801,6,6,1,7
random-006802,6,6,1,7
random-006803,7,7,1,8
random-006804,7,7,1,8
random-006805,7,7,1,8
random-006806,7,7,1,8
random-006807,7,7,1,8
random-006808,7,7,1,8
random-006809,6,6,1,7
random-006810,7,7,1,8
random-006811,6,6,1,7
random-006812,7,7,1,8
random-006813,7,7,1,8
random-006814,6,6,1,7
random-006815,9,13,0.692307692,13
random-006816,7,7,1,8
random-006817,6,6,1,7
random-006818,7,7,1,8
random-006819,7,7,1,8
random-006820,7,7,1,8
random-006821,7,7,1,8
random-006822,7,7,1,8
random-006823,6,6,1,7
random-006824,7,7,1,8
random-006825,6,6,1,7
random-006826,7,7,1,8
random-006827,6,6,1,7
random-006828,7,7,1,8
random-006829,7,7,1,8
random-006830,7,7,1,8
random-006831,7,7,1,8
random-006832,7,11,0.636363636,11
random-006833,7,7,1,8
random-006834,6,6,1,7
random-006835,9,13,0.692307692,13
random-006836,6,6,1,7
random-006837,6,10,0.6,10
random-006838,7,7,1,8
random-006839,6,6,1,7
random-006840,9,13,0.692307692,13
random-006841,7,7,1,8
random-006842,7,7,1,8
random-006843,7,7,1,8
random-006844,6,6,1,7
random-006845,6,6,1,7
random-006846,8,12,0.666666667,12
random-006847,7,7,1,8
random-006848,7,7,1,8
random-006849,7,7,1,8
random-006850,6,6,1,7
random-006851,7,7,1,8
random-006852,6,6,1,7
random-006853,8,12,0.666666667,12
random-006854,7,11,0.636363636,11
random-006855,6,6,1,7
random-006856,7,11,0.636363636,11
random-006857,7,7,1,8
random-006858,6,6,1,7
random-006859,7,7,1,8
random-006860,7,7,1,8
random-006861,7,7,1,8
random-006862,6,6,1,7
random-006863,6,6,1,7
random-006864,7,7,1,8
random-006865,8,13,0.615384615,13
random-006866,7,7,1,8
random-006867,7,7,1,8
random-006868,7,7,1,8
random-006869,6,6,1,7
random-006870,7,7,1,8
random-006871,7,7,1,8
random-006872,7,11,0.636363636,11
random-006873,7,7,1,8
random-006874,7,7,1,8
random-006875,7,7,1,8
random-006876,7,7,1,8
random-006877,7,7,1,8
random-006878,7,11,0.636363636,11
random-006879,7,7,1,8
random-006880,7,7,1,8
random-006881,7,11,0.636363636,11
random-006882,6,6,1,7
random-006883,7,7,1,8
random-006884,7,11,0.636363636,11
random-006885,6,6,1,7
random-006886,7,7,1,8
random-006887,6,6,1,7
random-006888,7,7,1,8
random-006889,7,7,1,8
random-006890,6,6,1,7
random-006891,9,13,0.692307692,13
random-006892,6,6,1,7
random-006893,7,7,1,8
random-006894,6,6,1,7
random-006895,7,7,1,8
random-006896,6,6,1,7
random-006897,7,7,1,8
random-006898,6,6,1,7
random-006899,7,7,1,8
random-006900,7,7,1,8
random-006901,7,7,1,8
random-006902,7,11,0.636363636,11
random-006903,7,11,0.636363636,11
random-006904,7,7,1,8
random-006905,6,6,1,7
random-006906,6,10,0.6,10
random-006907,7,7,1,8
random-006908,6,6,1,7
random-006909,7,7,1,8
random-006910,6,6,1,7
random-006911,6,6,1,7
random-006912,7,7,1,8
random-006913,5,14,0.357142857,13
random-006914,7,7,1,8
random-006915,7,7,1,8
random-006916,7,7,1,8
random-006917,7,7,1,8
random-006918,7,7,1,8
random-006919,7,7,1,8
random-006920,7,7,1,8
random-006921,7,7,1,8
random-006922,7,7,1,8
random-006923,7,11,0.636363636,11
random-006924,6,6,1,7
random-006925,7,7,1,8
random-006926,7,7,1,8
random-006927,6,6,1,7
random-006928,6,6,1,7
random-006929,7,7,1,8
random-006930,7,7,1,8
random-006931,9,13,0.692307692,13
random-006932,7,7,1,8
random-006933,7,7,1,8
random-006934,7,7,1,8
random-006935,7,7,1,8
random-006936,6,6,1,7
random-006937,7,7,1,8
random-006938,7,7,1,8
random-006939,7,7,1,8
random-006940,6,6,1,7
random-006941,7,7,1,8
random-006942,6,6,1,7
random-006943,6,6,1,7
random-006944,7,7,1,8
random-006945,6,6,1,7
random-006946,7,7,1,8
random-006947,7,7,1,8
random-006948,6,9,0.666666667,9
random-006949,6,10,0.6,10
random-006950,8,12,0.666666667,12
random-006951,7,7,1,8
random-006952,7,7,1,8
random-006953,8,12,0.666666667,12
random-006954,8,12,0.666666667,12
random-006955,6,6,1,7
random-006956,6,6,1,7
random-006957,7,7,1,8
random-006958,7,7,1,8
random-006959,7,7,1,8
random-006960,7,7,1,8
random-006961,7,7,1,8
random-006962,6,6,1,7
random-006963,7,7,1,8
random-006964,7,7,1,8
random-006965,7,7,1,8
random-006966,7,7,1,8
random-006967,6,6,1,7
random-006968,6,6,1,7
random-006969,7,7,1,8
random-006970,7,7,1,8
random-006971,7,7,1,8
random-006972,7,7,1,8
random-006973,6,6,1,7
random-006974,6,6,1,7
random-006975,6,10,0.6,10
random-006976,7,10,0.7,10
random-006977,7,11,0.636363636,11
random-006978,7,7,1,8
random-006979,7,7,1,8
random-006980,7,7,1,8
random-006981,6,6,1,7
random-006982,7,7,1,8
random-006983,7,7,1,8
random-006984,7,7,1,8
random-006985,6,6,1,7
random-006986,7,7,1,8
random-006987,6,9,0.666666667,9
random-006988,6,6,1,7
random-006989,7,7,1,8
random-006990,7,7,1,8
random-006991,6,6,1,7
random-006992,7,7,1,8
random-006993,6,6,1,7
random-006994,6,6,1,7
random-006995,6,9,0.666666667,9
random-006996,7,7,1,8
random-006997,7,7,1,8
random-006998,7,12,0.583333333,12
random-006999,6,6,1,7
random-007000,7,7,1,8
random-007001,7,7,1,8
random-007002,7,15,0.466666667,14
random-007003,7,15,0.466666667,14
random-007004,7,7,1,8
random-007005,8,12,0.666666667,12
random-007006,7,7,1,8
random-007007,7,7,1,8
random-007008,6,10,0.6,10
random-007009,7,12,0.583333333,12
random-007010,7,7,1,8
random-007011,6,6,1,7
random-007012,7,7,1,8
random-007013,6,6,1,7
random-007014,7,7,1,8
random-007015,6,6,1,7
random-007016,7,7,1,8
random-007017,6,6,1,7
random-007018,7,7,1,8
random-007019,7,7,1,8
random-007020,8,12,0.666666667,12
random-007021,9,13,0.692307692,13
random-007022,7,7,1,8
random-007023,7,7,1,8
random-007024,6,6,1,7
random-007025,7,7,1,8
random-007026,7,7,1,8
random-007027,6,6,1,7
random-007028,6,6,1,7
random-007029,6,6,1,7
random-007030,8,12,0.666666667,12
random-007031,6,6,1,7
random-007032,7,7,1,8
random-007033,6,6,1,7
random-007034,7,7,1,8
random-007035,6,6,1,7
random-007036,6,6,1,7
random-007037,7,7,1,8
random-007038,6,6,1,7
random-007039,7,7,1,8
random-007040,7,7,1,8
random-007041,7,7,1,8
random-007042,6,6,1,7
random-007043,6,6,1,7
random-007044,7,7,1,8
random-007045,6,6,1,7
random-007046,7,7,1,8
random-007047,7,7,1,8
random-007048,7,7,1,8
random-007049,6,6,1,7
random-007050,7,7,1,8
random-007051,6,6,1,7
random-007052,7,7,1,8
random-007053,6,6,1,7
random-007054,7,7,1,8
random-007055,7,7,1,8
random-007056,6,6,1,7
random-007057,7,7,1,8
random-007058,6,6,1,7
random-007059,8,12,0.666666667,12
random-007060,7,7,1,8
random-007061,7,7,1,8
random-007062,6,6,1,7
random-007063,7,7,1,8
random-007064,7,7,1,8
random-007065,6,6,1,7
random-007066,7,7,1,8
random-007067,6,6,1,7
random-007068,7,7,1,8
random-007069,7,11,0.636363636,11
random-007070,7,7,1,8
random-007071,9,13,0.692307692,13
random-007072,7,7,1,8
random-007073,7,11,0.636363636,11
random-007074,6,6,1,7
random-007075,7,7,1,8
random-007076,7,7,1,8
random-007077,6,6,1,7
random-007078,6,6,1,7
random-007079,7,7,1,8
random-007080,6,6,1,7
random-007081,6,6,1,7
random-007082,6,6,1,7
random-007083,7,7,1,8
random-007084,6,6,1,7
random-007085,7,7,1,8
random-007086,7,7,1,8
random-007087,7,7,1,8
random-007088,6,6,1,7
random-007089,7,7,1,8
random-007090,6,6,1,7
random-007091,6,6,1,7
random-007092,7,7,1,8
random-007093,6,6,1,7
random-007094,7,11,0.636363636,11
random-007095,6,6,1,7
random-007096,6,6,1,7
random-007097,7,7,1,8
random-007098,7,11,0.636363636,11
random-007099,7,7,1,8
random-007100,7,7,1,8
random-007101,6,6,1,7
random-007102,7,7,1,8
random-007103,6,6,1,7
random-007104,6,10,0.6,10
random-007105,7,7,1,8
random-007106,7,7,1,8
random-007107,7,7,1,8
random-007108,7,7,1,8
random-007109,7,7,1,8
random-007110,7,7,1,8
random-007111,7,7,1,8
random-007112,7,7,1,8
random-007113,7,7,1,8
random-007114,7,7,1,8
random-007115,6,6,1,7
random-007116,9,13,0.692307692,13
random-007117,7,7,1,8
random-007118,7,7,1,8
random-007119,8,12,0.666666667,12
random-007120,6,6,1,7
random-007121,9,13,0.692307692,13
random-007122,7,7,1,8
random-007123,8,12,0.666666667,12
random-007124,6,11,0.545454545,11
random-007125,6,6,1,7
random-007126,7,7,1,8
random-007127,7,7,1,8
random-007128,6,6,1,7
random-007129,6,6,1,7
random-007130,6,6,1,7
random-007131,6,10,0.6,10
random-007132,7,7,1,8
random-007133,7,7,1,8
random-007134,7,7,1,8
random-007135,7,7,1,8
random-007136,7,7,1,8
random-007137,7,11,0.636363636,11
random-007138,7,7,1,8
random-007139,7,7,1,8
random-007140,6,6,1,7
random-007141,6,6,1,7
random-007142,7,7,1,8
random-007143,8,12,0.666666667,12
random-007144,6,6,1,7
random-007145,6,6,1,7
random-007146,6,6,1,7
random-007147,9,13,0.692307692,13
random-007148,6,6,1,7
random-007149,6,6,1,7
random-007150,7,7,1,8
random-007151,7,7,1,8
random-007152,6,6,1,7
random-007153,6,6,1,7
random-007154,7,7,1,8
random-007155,6,6,1,7
random-007156,7,7,1,8
random-007157,7,7,1,8
random-007158,7,7,1,8
random-007159,6,6,1,7
random-007160,8,12,0.666666667,12
random-007161,7,7,1,8
random-007162,7,7,1,8
random-007163,7,7,1,8
random-007164,7,7,1,8
random-007165,7,7,1,8
random-007166,6,6,1,7
random-007167,7,7,1,8
random-007168,6,6,1,7
random-007169,7,7,1,8
random-007170,7,7,1,8
random-007171,6,6,1,7
random-007172,7,7,1,8
random-007173,7,7,1,8
random-007174,7,7,1,8
random-007175,7,7,1,8
random-007176,7,7,1,8
random-007177,7,7,1,8
random-007178,7,7,1,8
random-007179,6,6,1,7
random-007180,6,6,1,7
random-007181,6,6,1,7
random-007182,6,6,1,7
random-007183,7,7,1,8
random-007184,7,7,1,8
random-007185,6,6,1,7
random-007186,7,7,1,8
random-007187,7,7,1,8
random-007188,7,7,1,8
random-007189,7,11,0.636363636,11
random-007190,6,6,1,7
random-007191,7,7,1,8
random-007192,6,6,1,7
random-007193,7,7,1,8
random-007194,6,6,1,7
random-007195,6,6,1,7
random-007196,6,6,1,7
random-007197,6,6,1,7
random-007198,7,7,1,8
random-007199,7,7,1,8
random-007200,7,7,1,8
random-007201,9,13,0.692307692,13
random-007202,7,7,1,8
random-007203,8,12,0.666666667,12
random-007204,7,7,1,8
random-007205,6,6,1,7
random-007206,6,6,1,7
random-007207,7,7,1,8
random-007208,7,7,1,8
random-007209,7,7,1,8
random-007210,7,7,1,8
random-007211,7,7,1,8
random-007212,6,6,1,7
random-007213,7,7,1,8
random-007214,6,6,1,7
random-007215,7,11,0.636363636,11
random-007216,7,7,1,8
random-007217,7,11,0.636363636,11
random-007218,7,11,0.636363636,11
random-007219,6,6,1,7
random-007220,6,6,1,7
random-007221,6,6,1,7
random-007222,7,11,0.636363636,11
random-007223,6,6,1,7
random-007224,6,6,1,7
random-007225,7,7,1,8
random-007226,6,9,0.666666667,9
random-007227,7,7,1,8
random-007228,7,7,1,8
random-007229,7,7,1,8
random-007230,8,12,0.666666667,12
random-007231,7,7,1,8
random-007232,6,6,1,7
random-007233,7,7,1,8
random-007234,7,7,1,8
random-007235,7,11,0.636363636,11
random-007236,7,11,0.636363636,11
random-007237,7,7,1,8
random-007238,7,7,1,8
random-007239,6,6,1,7
random-007240,7,7,1,8
random-007241,6,6,1,7
random-007242,6,6,1,7
random-007243,6,6,1,7
random-007244,7,7,1,8
random-007245,7,7,1,8
random-007246,6,6,1,7
random-007247,7,7,1,8
